demand_id,from_zone_id,to_zone_id,travel_time_auto,travel_time_transit,travel_cost_auto,travel_cost_transit,od_split_rate,trips,geometry
57,46099000100,46099001902,0.14740678717930908,0.9284909168796202,4.482708999003702,3.0,0.03165362566065058,207.17297994895804,"LINESTRING (-96.7258222 43.5837376, -96.712374 43.5086245)"
58,46099000100,46099000401,0.10147360693791029,0.677226891281311,4.044683970109871,3.0,0.0330430989555205,216.2670826638817,"LINESTRING (-96.7258222 43.5837376, -96.6975434 43.5483445)"
59,46099000100,46099000600,0.12014776730263191,0.6416451271859354,3.868662495468091,1.5,0.03289325014000731,215.28632216634784,"LINESTRING (-96.7258222 43.5837376, -96.7246004 43.5379766)"
60,46099000100,46099001901,0.15583442865748826,0.84826472135371,4.51739651065444,3.0,0.0161449301335187,105.6685677238799,"LINESTRING (-96.7258222 43.5837376, -96.720316 43.5178054)"
61,46099000100,46099000300,0.08075382632232725,0.4123687271689578,3.643714628640697,1.5,0.09835611174822852,643.7407513921556,"LINESTRING (-96.7258222 43.5837376, -96.7079476 43.5608629)"
62,46099000100,46099000406,0.12162039996817188,0.8382115122820718,4.135415325820906,3.0,0.023467039324345285,153.5917723778399,"LINESTRING (-96.7258222 43.5837376, -96.6859654 43.541765)"
63,46099000100,46099000405,0.14495712934772995,0.8929831102783954,4.285882970942509,3.0,0.03962808367700928,259.3658076660258,"LINESTRING (-96.7258222 43.5837376, -96.6693704 43.5503127)"
64,46099000100,46099001105,0.23364922771376317,1.3417428837809668,4.89474474036351,3.0,0.02228635841032581,145.86421579558242,"LINESTRING (-96.7258222 43.5837376, -96.8154082 43.5075375)"
65,46099000100,46099001107,0.1679094346549661,1.0565520604345544,4.442816869310783,3.0,0.019947953017953032,130.5593525025026,"LINESTRING (-96.7258222 43.5837376, -96.7900651 43.5244033)"
66,46099000100,46099001804,0.16557639365005797,0.7962073060463558,4.4055474296647175,3.0,0.03433259009143096,224.70680214841565,"LINESTRING (-96.7258222 43.5837376, -96.6737002 43.5265206)"
67,46099000100,46099001001,0.17062569308852166,1.2495116228982635,4.394341842281069,3.0,0.014726354917255184,96.38399293343518,"LINESTRING (-96.7258222 43.5837376, -96.8050218 43.550293)"
68,46099000100,46099010600,0.143623271550327,0.8495885217358453,4.053496526810131,3.0,0.03869871770081604,253.28310735184095,"LINESTRING (-96.7258222 43.5837376, -96.745258 43.5269123)"
69,46099000100,46099000500,0.10991671299282271,0.6561403186207012,3.8055509093520437,1.5,0.04691122843524629,307.03399010868696,"LINESTRING (-96.7258222 43.5837376, -96.7148388 43.5451788)"
70,46099000100,46099000900,0.10444906859790953,0.6763381051331302,3.8989884676057374,3.0,0.03586139607322689,234.71283729926998,"LINESTRING (-96.7258222 43.5837376, -96.7529471 43.5451725)"
71,46099000100,46099001200,0.15194821336666925,0.826153389729343,4.170224129429839,3.0,0.03368433724062956,220.46398723992047,"LINESTRING (-96.7258222 43.5837376, -96.7606216 43.5283122)"
72,46099000100,46099001600,0.14042960212282338,0.7959002433266755,4.010707308869858,3.0,0.027307496629069387,178.72756543725913,"LINESTRING (-96.7258222 43.5837376, -96.7215409 43.5279237)"
73,46099000100,46099001700,0.12868008625399052,0.8458344989661419,4.306847589978884,3.0,0.01644179132385758,107.61152421464786,"LINESTRING (-96.7258222 43.5837376, -96.7068364 43.5270177)"
74,46099000100,46099001801,0.17043119053635167,1.0510582087804854,4.48974790936447,3.0,0.03492698798099633,228.597136335621,"LINESTRING (-96.7258222 43.5837376, -96.6876373 43.5196324)"
75,46099000100,46099000201,0.08260156348413436,0.8574731648815056,3.7692706951027244,3.0,0.03396346420881157,222.29087324667174,"LINESTRING (-96.7258222 43.5837376, -96.7447999 43.5544923)"
76,46099000100,46099010405,0.13169302911456812,1.202364054283368,4.193262642112057,3.0,0.02258043952353978,147.78897668156787,"LINESTRING (-96.7258222 43.5837376, -96.7814625 43.591029)"
77,46099000100,46099000202,0.11140874128372769,0.8613486965226412,3.930238048179141,3.0,0.019315974554194225,126.4230534572012,"LINESTRING (-96.7258222 43.5837376, -96.7683441 43.5553944)"
78,46099000100,46099000408,0.2093663238760388,1.2159024374467415,4.3400438070616625,3.0,0.01845179596026982,120.76700455996597,"LINESTRING (-96.7258222 43.5837376, -96.6657169 43.5658034)"
79,46099000100,46099001108,0.186282453741927,1.1066464069683142,4.631325450468275,3.0,0.023051281791970274,150.87063932844544,"LINESTRING (-96.7258222 43.5837376, -96.7917235 43.5082124)"
80,46099000100,46099001002,0.14770658404806372,0.9594122970733168,4.258817962926799,3.0,0.037271188742572764,243.93993032013873,"LINESTRING (-96.7258222 43.5837376, -96.7869387 43.5375821)"
81,46099000100,46099000407,0.156206041538828,0.9234611002588213,4.334762635898329,3.0,0.026251885659672198,171.81859164255454,"LINESTRING (-96.7258222 43.5837376, -96.6638811 43.5371365)"
82,46099000100,46099001110,0.19876880824240847,1.0110849927631613,4.705995563682387,3.0,0.01561748353405786,102.21642973040869,"LINESTRING (-96.7258222 43.5837376, -96.7672945 43.5032905)"
83,46099000100,46099001109,0.16170907933374287,0.9632971396236341,4.464709073568429,3.0,0.008515842885091203,55.73619168292192,"LINESTRING (-96.7258222 43.5837376, -96.7719045 43.5216706)"
84,46099000100,46099001805,0.19820230816963688,1.1301037811620007,4.576153516632045,3.0,0.017952770059883112,117.50088004193496,"LINESTRING (-96.7258222 43.5837376, -96.6760919 43.5114283)"
85,46099000100,46099001111,0.18804274159440434,1.2569599556271922,4.594586911688403,3.0,0.02439072886575066,159.63732042633805,"LINESTRING (-96.7258222 43.5837376, -96.812619 43.5305482)"
86,46099000100,46099000702,0.09006948971404856,0.6815286580887057,3.7939168233292024,1.5,0.0468700588902589,306.7645354367445,"LINESTRING (-96.7258222 43.5837376, -96.7375061 43.5458863)"
87,46099000100,46099001112,0.21428345780830693,1.4373899431272998,4.689737470302493,3.0,0.01532088522561086,100.27519380162308,"LINESTRING (-96.7258222 43.5837376, -96.822185 43.5232971)"
88,46099000100,46099001501,0.1651288984653574,0.8410657332008705,4.140728311268356,3.0,0.02403704502057285,157.3224596596493,"LINESTRING (-96.7258222 43.5837376, -96.7380764 43.5157684)"
89,46099000100,46099000701,0.09256086573458057,0.5207276180282561,3.7709916490341495,1.5,0.04070152292196933,266.3914675242893,"LINESTRING (-96.7258222 43.5837376, -96.727535 43.5453421)"
90,46099000100,46099001502,0.1213123872665554,0.7767913858399528,3.8903031680419415,1.5,0.025396280695687327,166.21865715327357,"LINESTRING (-96.7258222 43.5837376, -96.7362052 43.5344669)"
557,46099000201,46099001902,0.1399739824390953,0.8498244364806247,4.072860489676895,3.0,0.03253819811827015,163.01637257253344,"LINESTRING (-96.7447999 43.5544923, -96.712374 43.5086245)"
558,46099000201,46099000401,0.09105366887619319,0.5985604108823154,3.76116103524216,3.0,0.03595977403009441,180.158467890773,"LINESTRING (-96.7447999 43.5544923, -96.6975434 43.5483445)"
559,46099000201,46099000100,0.08144587802919655,0.7758229901883765,3.765294903784545,3.0,0.04506406683705387,225.7709748536399,"LINESTRING (-96.7447999 43.5544923, -96.7258222 43.5837376)"
560,46099000201,46099000600,0.0778007946244167,0.5629786467869397,3.6409607046718646,1.5,0.03979733482781415,199.38464748734887,"LINESTRING (-96.7447999 43.5544923, -96.7246004 43.5379766)"
561,46099000201,46099001901,0.13294421384414642,0.7695982409547142,3.903594579427975,3.0,0.01754369551604453,87.8939145353831,"LINESTRING (-96.7447999 43.5544923, -96.720316 43.5178054)"
562,46099000201,46099000300,0.09768421524840713,0.8413495734542359,3.8318553571380916,3.0,0.023377431970763855,117.12093417352692,"LINESTRING (-96.7447999 43.5544923, -96.7079476 43.5608629)"
563,46099000201,46099000406,0.12374433561257345,0.7595450318830762,3.9215935106668676,3.0,0.023810360806421862,119.28990764017352,"LINESTRING (-96.7447999 43.5544923, -96.6859654 43.541765)"
564,46099000201,46099000405,0.1470810649921315,0.8143166298793997,4.07206115578847,3.0,0.039743095872909966,199.11291032327892,"LINESTRING (-96.7447999 43.5544923, -96.6693704 43.5503127)"
565,46099000201,46099001105,0.1764789373850288,1.2630764033819715,4.446921906158186,3.0,0.02301163872613505,115.2883100179366,"LINESTRING (-96.7447999 43.5544923, -96.8154082 43.5075375)"
566,46099000201,46099001107,0.11073914432623183,0.7409163164373154,3.9949940351054574,1.5,0.03783160550913023,189.53634360074244,"LINESTRING (-96.7447999 43.5544923, -96.7900651 43.5244033)"
567,46099000201,46099001804,0.1494965376086385,0.7175408256473602,4.124830116977528,3.0,0.036209474217533746,181.40946582984407,"LINESTRING (-96.7447999 43.5544923, -96.6737002 43.5265206)"
568,46099000201,46099001001,0.1150288194264539,0.9338758789010243,3.9613056908152515,1.5,0.024816759355361352,124.33196437036037,"LINESTRING (-96.7447999 43.5544923, -96.8050218 43.550293)"
569,46099000201,46099010600,0.07829429059277707,0.7709220413368496,3.709500603015284,3.0,0.04507931930536224,225.84738971986482,"LINESTRING (-96.7447999 43.5544923, -96.745258 43.5269123)"
570,46099000201,46099000500,0.06872515273346712,0.5774738382217056,3.638137186956528,1.5,0.05615310778240292,281.3270699898386,"LINESTRING (-96.7447999 43.5544923, -96.7148388 43.5451788)"
571,46099000201,46099001200,0.08500166296467489,0.7474869093303476,3.7271674726637123,3.0,0.03980944813257611,199.4453351442063,"LINESTRING (-96.7447999 43.5544923, -96.7606216 43.5283122)"
572,46099000201,46099001600,0.09808262944460822,0.71723376292768,3.7830055180736313,3.0,0.03051921251487404,152.90125469951894,"LINESTRING (-96.7447999 43.5544923, -96.7215409 43.5279237)"
573,46099000201,46099001700,0.11172042848196655,0.7671680185671464,3.8998096738144925,3.0,0.01751438466059621,87.74706714958701,"LINESTRING (-96.7447999 43.5544923, -96.7068364 43.5270177)"
574,46099000201,46099001801,0.15606380063130268,0.9723917283814898,4.0948710033036,3.0,0.035583470543379125,178.2731874223294,"LINESTRING (-96.7447999 43.5544923, -96.6876373 43.5196324)"
575,46099000201,46099010405,0.10575376389832467,0.886728310286129,3.981766252287657,1.5,0.037221363217045667,186.4790297173988,"LINESTRING (-96.7447999 43.5544923, -96.7814625 43.591029)"
576,46099000201,46099000408,0.20723133323838916,1.1372359570477462,4.2541949497661244,3.0,0.017807617997512827,89.21616616753927,"LINESTRING (-96.7447999 43.5544923, -96.6657169 43.5658034)"
577,46099000201,46099001108,0.12911216341319268,1.1357122183121757,4.18350261626295,1.5,0.02511716733669795,125.83700835685673,"LINESTRING (-96.7447999 43.5544923, -96.7917235 43.5082124)"
578,46099000201,46099001002,0.09210971038599605,0.6437765530760776,3.825781811460982,1.5,0.07748193632255587,388.1845009760049,"LINESTRING (-96.7447999 43.5544923, -96.7869387 43.5375821)"
579,46099000201,46099000407,0.1583299771832296,0.8447946198598257,4.1209408207442895,3.0,0.026186516815099963,131.1944492436508,"LINESTRING (-96.7447999 43.5544923, -96.6638811 43.5371365)"
580,46099000201,46099001110,0.14159851791367412,0.9324185123641656,4.258172729477062,3.0,0.017099777454781494,85.66988504845528,"LINESTRING (-96.7447999 43.5544923, -96.7672945 43.5032905)"
581,46099000201,46099001109,0.10453878900500851,0.8846306592246386,4.016886239363104,3.0,0.009497076769435548,47.5803546148721,"LINESTRING (-96.7447999 43.5544923, -96.7719045 43.5216706)"
582,46099000201,46099001805,0.18979571599056053,1.0514373007630051,4.250699355298828,3.0,0.017838065547696538,89.36870839395965,"LINESTRING (-96.7447999 43.5544923, -96.6760919 43.5114283)"
583,46099000201,46099001111,0.13087245126567001,0.9413242116299532,4.146764077483077,1.5,0.04059973392878707,203.4046669832232,"LINESTRING (-96.7447999 43.5544923, -96.812619 43.5305482)"
584,46099000201,46099001112,0.15868658414623926,1.3587234627283042,4.256701318836676,3.0,0.015675266576461785,78.53308554807354,"LINESTRING (-96.7447999 43.5544923, -96.822185 43.5232971)"
585,46099000201,46099001501,0.10981098369220813,0.7623992528018749,3.811660246098784,3.0,0.027291336193172783,136.72959432779564,"LINESTRING (-96.7447999 43.5544923, -96.7380764 43.5157684)"
586,46099000201,46099000701,0.050213893056365345,0.44206113762926047,3.543289858237923,1.5,0.053463630880746606,267.85279071254047,"LINESTRING (-96.7447999 43.5544923, -96.727535 43.5453421)"
587,46099000201,46099001502,0.06468591316770776,0.6981249054409572,3.615788646561086,1.5,0.030358132233282265,152.09424248874416,"LINESTRING (-96.7447999 43.5544923, -96.7362052 43.5344669)"
622,46099000202,46099001902,0.18149134045141732,0.8899228585250857,4.296873811908368,3.0,0.02761947338105272,84.51558854602132,"LINESTRING (-96.7683441 43.5553944, -96.712374 43.5086245)"
623,46099000202,46099000401,0.1325710268885153,0.6386588329267764,3.9851743574736327,3.0,0.028891888131387412,88.40917768204548,"LINESTRING (-96.7683441 43.5553944, -96.6975434 43.5483445)"
624,46099000202,46099000100,0.11156624648840881,0.8159214122328375,3.9292667183172103,3.0,0.03841514348740972,117.55033907147376,"LINESTRING (-96.7683441 43.5553944, -96.7258222 43.5837376)"
625,46099000202,46099000600,0.11931815263673878,0.6030770688314007,3.8649740269033375,1.5,0.03099192723459142,94.83529733784975,"LINESTRING (-96.7683441 43.5553944, -96.7246004 43.5379766)"
626,46099000202,46099001901,0.16946532185646848,0.8096966629991754,4.098683746415683,3.0,0.014856822238548494,45.46187604995839,"LINESTRING (-96.7683441 43.5553944, -96.720316 43.5178054)"
627,46099000202,46099000300,0.13724845103850697,0.8814479954986968,4.044721749572258,3.0,0.019761879380928857,60.4713509056423,"LINESTRING (-96.7683441 43.5553944, -96.7079476 43.5608629)"
628,46099000202,46099000406,0.1652616936248955,0.7996434539275373,4.1456068328983395,3.0,0.01988855970994404,60.858992712428766,"LINESTRING (-96.7683441 43.5553944, -96.6859654 43.541765)"
629,46099000202,46099000405,0.1885984230044536,0.8544150519238607,4.296074478019943,3.0,0.03360840224874387,102.84171088115623,"LINESTRING (-96.7683441 43.5553944, -96.6693704 43.5503127)"
630,46099000202,46099001105,0.1609514602700922,1.32143844968866,4.381224415261297,1.5,0.025112968369888394,76.84568321185849,"LINESTRING (-96.7683441 43.5553944, -96.8154082 43.5075375)"
631,46099000202,46099001107,0.09521166721129523,0.6757558817362571,3.9292965442085688,1.5,0.04507263150691341,137.92225241115503,"LINESTRING (-96.7683441 43.5553944, -96.7900651 43.5244033)"
632,46099000202,46099001804,0.1910138956209607,0.7576392476918213,4.348843439209001,3.0,0.03020635242718623,92.43143842718986,"LINESTRING (-96.7683441 43.5553944, -96.6737002 43.5265206)"
633,46099000202,46099001001,0.09792792564485067,0.8687154441999659,3.8808215171788545,1.5,0.028713730392662472,87.86401500154716,"LINESTRING (-96.7683441 43.5553944, -96.8050218 43.550293)"
634,46099000202,46099010600,0.10465890688443388,0.8110204633813107,3.811602582708824,3.0,0.038825315755241875,118.80546621104014,"LINESTRING (-96.7683441 43.5553944, -96.745258 43.5269123)"
635,46099000202,46099000500,0.1102425107457892,0.6175722602661666,3.862150509188001,1.5,0.04380179977786078,134.033507320254,"LINESTRING (-96.7683441 43.5553944, -96.7148388 43.5451788)"
636,46099000202,46099000900,0.05983443722624064,0.3919581425245383,3.525646849302584,1.5,0.09699358476369666,296.80036937691176,"LINESTRING (-96.7683441 43.5553944, -96.7529471 43.5451725)"
637,46099000202,46099001200,0.07955111258966505,0.7875853313748085,3.6573430725990903,3.0,0.03690931253136114,112.9424963459651,"LINESTRING (-96.7683441 43.5553944, -96.7606216 43.5283122)"
638,46099000202,46099001600,0.13460373745693027,0.7573321849721409,3.9780946850613397,3.0,0.025476078762228745,77.95680101241996,"LINESTRING (-96.7683441 43.5553944, -96.7215409 43.5279237)"
639,46099000202,46099001700,0.1532377864942886,0.8072664406116076,4.123822996045965,3.0,0.014617358109988146,44.72911581656373,"LINESTRING (-96.7683441 43.5553944, -96.7068364 43.5270177)"
640,46099000202,46099001801,0.19758115864362488,1.012490150425951,4.318884325535073,3.0,0.030695741164101096,93.92896796214936,"LINESTRING (-96.7683441 43.5553944, -96.6876373 43.5196324)"
641,46099000202,46099010405,0.10332373080076036,0.6925566135519705,3.959740825715274,1.5,0.05517720592871599,168.84225014187095,"LINESTRING (-96.7683441 43.5553944, -96.7814625 43.591029)"
642,46099000202,46099000408,0.2487486912507112,1.1773343790922073,4.478208271997597,3.0,0.01566707865574515,47.94126068658016,"LINESTRING (-96.7683441 43.5553944, -96.6657169 43.5658034)"
643,46099000202,46099001108,0.11358468629825608,1.0705517836111176,4.117805125366061,1.5,0.028196911350014463,86.28254873104426,"LINESTRING (-96.7683441 43.5553944, -96.7917235 43.5082124)"
644,46099000202,46099000407,0.19984733519555167,0.8848930419042867,4.344954142975762,3.0,0.02227126757061449,68.15007876608034,"LINESTRING (-96.7683441 43.5553944, -96.6638811 43.5371365)"
645,46099000202,46099001110,0.1260710407987375,0.9725169344086267,4.192475238580173,3.0,0.016327186175525876,49.96118969710918,"LINESTRING (-96.7683441 43.5553944, -96.7672945 43.5032905)"
646,46099000202,46099001109,0.08901131189007191,0.9247290812690995,3.9511887484662145,3.0,0.009041630968718264,27.667390764277886,"LINESTRING (-96.7683441 43.5553944, -96.7719045 43.5216706)"
647,46099000202,46099001805,0.23131307400288267,1.0915357228074665,4.4747126775303,3.0,0.01556261612513891,47.621605342925065,"LINESTRING (-96.7683441 43.5553944, -96.6760919 43.5114283)"
648,46099000202,46099001111,0.1153449741507334,0.8761637769288948,4.081066586586188,1.5,0.04658668097155385,142.55524377295478,"LINESTRING (-96.7683441 43.5553944, -96.812619 43.5305482)"
649,46099000202,46099000702,0.07813318736375721,0.5661262136232619,3.674615246285197,1.5,0.056239894714557266,172.09407782654523,"LINESTRING (-96.7683441 43.5553944, -96.7375061 43.5458863)"
650,46099000202,46099001112,0.14158569036463606,1.4170855090349932,4.17621714520028,1.5,0.01708175651345763,52.27017493118035,"LINESTRING (-96.7683441 43.5553944, -96.822185 43.5232971)"
651,46099000202,46099001501,0.13536863155186765,0.802497674846336,3.998012415311008,3.0,0.023478165001861475,71.84318490569612,"LINESTRING (-96.7683441 43.5553944, -96.7380764 43.5157684)"
652,46099000202,46099000701,0.09173125106868743,0.48215955967372154,3.767303180469396,1.5,0.03919545498381921,119.93809225048679,"LINESTRING (-96.7683441 43.5553944, -96.727535 43.5453421)"
